place_id,name,lat,lng,address,rating,user_ratings_total,types
ChIJmaUcqHxb4joR-EYJoF0zsus,Cargills Food City - Mt. Lavinia 02,6.844351,79.8660256,"158, Galle Road, Dehiwala-Mount Lavinia, Colombo",4.2,125.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJN3HAEQBb4joRe_aF_OOSZgc,Cargills Food City WELLAWATTA 2,6.87652,79.8603499,"Mosque Bus Stop, 50 Galle Rd, Colombo",5.0,1.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJGYTYZs1b4joREBY0JF01Emk,Cargills Food City - Colombo 05,6.8878131,79.8729997,"213 Park Rd, Colombo",3.8,1107.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJVUSxiqhb4joRXTLiUuytJyc,Cargills Food City - Dehiwala,6.8589452,79.8646893,"65 A, A2, Dehiwala-Mount Lavinia",3.7,934.0,"grocery_or_supermarket,supermarket,store,point_of_interest,food,establishment"
ChIJfQ5tl7dZ4joRYAAHLXn9WaM,Cargills Food City - Ananda Coomarasamy Mawatha,6.911835099999999,79.854643,"62 Ananda Coomaraswamy Mawatha, Colombo",4.3,123.0,"grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJJ_g6ePhb4joRWBIiybwRBYY,Cargills Food City - Saranankara Rd.,6.8730999,79.8710428,"Sri Saranankara Road, Dehiwala Road, Dehiwala-Mount Lavinia",4.1,342.0,"grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJrWpJDK9b4joRR68ce2wYV28,Cargills Food City - Wellawatta,6.871126899999999,79.8618809,"256 3-B/1, Moor Road Galle Road",3.9,865.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJmbRNlw5Z4joRWrbxH7KAteY,Cargills Food City - Maradana,6.9257675,79.86711849999999,"585 Maradana Rd, Colombo",3.9,962.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJAfusa3RZ4joRJ0Z4mVz5iXA,Cargills Food City - Ward Place,6.916004999999999,79.8701681,"48 Ward Pl, Colombo",4.1,1299.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJZxz7vsRb4joRlMpxjhU-OD8,Cargills Food City - Dickman's Road,6.8866714,79.8588934,"15 Dickmans Rd, Colombo",4.0,557.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJmQimBtFb4joRAr4i8SWMYkM,Cargills Food City - Thimbirigasyaya,6.8909943,79.8665037,"90 Thimbirigasyaya Rd, Colombo",3.6,267.0,"supermarket,shopping_mall,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJyyebFOJZ4joRMwHuYwn1LeY,Cargills Food City- YMCA,6.934607799999999,79.8457588,"39 Sir Razik Fareed Mawatha, Colombo",4.3,92.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJ-arfY95b4joRx1sSbGm91tg,Cargills Food City - Majestic City,6.894133,79.8546004,"Majestic City, 10 Station Rd, Colombo",3.9,342.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJ9wkumuZb4joRcjNdA9Iwkpg,Cargills Food City - Pamankada (W.A. Silva Mawatha),6.877097,79.8680957,"189 1/1 First Floor, W.A. Silva Mawatha, Colombo",4.2,277.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJB7QWVtJZ4joRN2vP0acMZ6k,Cargills Food City - Torrington Square,6.9016987,79.8685023,"New Building, No. Slbc Independance Square, Colombo",4.0,117.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJfaQEpWBZ4joRRC6CVjuy4aI,Cargills Food City - Kollupitiya,6.902797899999999,79.852628,"No. 407 Galle Rd, Colombo",3.9,385.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJcSfFS3BZ4joRwT--zDOCj-Q,Cargills Food City Express,6.9114743,79.8649743,"75 Dr CWW Kannangara Mawatha, Colombo",4.1,476.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJNdeYFQJb4joR5AGzUTQdZ9k,Cargills Food City - Karagampitiya,6.849980599999999,79.8731349,"176 Dehiwala-Maharagama Rd, Dehiwala-Mount Lavinia",3.9,556.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJH1rSWLlb4joRwIFn2SZV98Q,Cargills Food City - Bauddhaloka Mawatha,6.896239599999999,79.8582368,"Bauddhaloka Mawatha, Colombo",4.3,142.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ1662-ctb4joReb15yR-8zSI,Cargills Food City Express - Havelock Town,6.882496499999999,79.8696021,"323 Havelock Rd, Colombo",4.1,179.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJuf9txuVZ4joRRyt8vANnuMw,Cargills Food City - Kollupitiya 2,6.9097406,79.8504303,"271 A2, Colombo",4.2,498.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJiT8s3Q1Z4joRnvIio39F2jc,Cargills Food City Express - Deans Road,6.924589099999999,79.8649143,"No: 153 Abeygoonaratne Mawatha, Colombo",3.9,496.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJKWJUIZRZ4joRXRqicHL0abE,Cargills Food City - Kompannavidiya,6.9255871,79.8494609,Colombo,4.1,71.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJCw3VpRpZ4joRVP15C07045M,Cargills Food City Express - Maradana,6.930625999999999,79.86243499999999,"205 Maradana Rd, Colombo",4.0,127.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ7Yh0rA1Z4joRiI7bcqZHkjk,Cargills Food City - Norris Canal,6.9223832,79.8659455,"25 Norris Canal Rd, Colombo",3.9,594.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJJ8tHURNZ4joRMmIoQcL8w_o,Cargills Food City Express On 320,6.919187,79.8592468,"320 Union Pl, Colombo",4.2,18.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJJUlZWN5b4joREPjZZ0MxFTQ,Cargills Food City Express - IOC Fuel Station,6.894869799999999,79.85487549999999,"Galle Rd, Colombo",4.4,37.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJqZWZIdVZ4joRilkIsob0M4M,Cargills Food City Express - Maligawatta,6.934709199999999,79.86743539999999,"83 Maligawatta Pl, Colombo",3.7,92.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJffoBZeBb4joRlA60VZw2vJI,Cargills Food City - Marine City,6.8509933,79.8625996,"46 Station Road, Dehiwala-Mount Lavinia",3.7,48.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJWzldtyxb4joRjF2oEWfc3J0,Cargills Food City Express - Station Rd,6.8146356,79.86773529999999,"24 Sri Gnanendra Rd, Colombo",4.0,115.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJLw5BJE1b4joRQv0sWnxqKbw,Cargills Food Hall -Havelock City Mall,6.882587099999999,79.8681683,"Havelock City, Havelock Rd, Colombo",3.1,38.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJTwWByDtZ4joRZ-yC88UEwe4,Cargills Express - Wijerama Mawatha,6.9121849,79.8707781,"33 Wijerama Mawatha, Colombo",4.4,88.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJUW_XmyZZ4joRjUkgvd8Jr0E,Cargills (Ceylon) PLC,6.9356673,79.8447204,"40 York St, Colombo",4.1,1249.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJsfIZ2hJF4joRlMvbVBw3img,Cargills Food City - Rawathawatta,6.7911107,79.8865371,"491, Galle Road, Andiriss Mawatha Moratuwa, Colombo, Moratuwa",4.4,715.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJSdM-b5BZ4joReIscY2oVUjc,Cargills Food City - Cotta Road,6.911473399999999,79.88667699999999,"260 Dr NM Perera Mawatha Rd, Colombo",3.9,965.0,"supermarket,pharmacy,grocery_or_supermarket,health,food,store,point_of_interest,establishment"
ChIJb2G72kFa4joRWmPHtsB4NiA,Cargills Food City - Stanley Tillekarathne Mawatha,6.874745,79.89604489999999,"Stanley Thilakarathna Mawatha, Nugegoda",4.1,425.0,"supermarket,pharmacy,grocery_or_supermarket,health,food,store,point_of_interest,establishment"
ChIJbybLwThb4joRgngTKawxdm8,Cargills Food City Wijerama 02,6.857045299999999,79.9100866,"High Level Rd, Nugegoda",4.3,640.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJnYv7jfxQ4joRL5PU4-juYFk,Cargills Food City Pannipitiya,6.866789199999999,79.9595131,"VX85+MRW, Thalawathugoda Road Vidyala Junction, Hokandara",3.8,239.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJL3LLSm1Q4joRQ8KmHCW1jBs,Cargills Food City Express Godigamuwa,6.836494399999999,79.9317509,"No 263, Piliyandala Road, Maharagama",4.2,330.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJQ_stnkxQ4joRlqEgrxdzpuQ,Cargills Food City - Kottawa 1,6.840717199999999,79.9670005,"867 High Level Rd, Pannipitiya",4.1,668.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJjz-GaKpa4joRidt2kqu-1v4,Cargills Food City,6.818419899999999,79.9180511,"No. 201/1A, Bokundara Bokundara",4.0,821.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJkSR1qbFF4joRI5XQZ_zSRWA,Cargills Food City - Borupana,6.813337199999999,79.8889825,"No. 69/1 Borupana Rd, Colombo",4.1,536.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJbS2aU6VQ4joR81tlmm-5VPE,Cargills Food City - Pelawatte,6.8880308,79.93040069999999,"419, Pannipitiya Rd, Thalangama South Pelawatta",4.2,1318.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJsUGQzjpa4joRH36Us2n9nPs,Cargills Food City - Nawala,6.888018799999999,79.8875461,"264 B470, Sri Jayawardenepura Kotte",4.0,1267.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJVVVVFeJP4joRU3z27Ya7erQ,Cargills Food City Express - Makuluduwa,6.8137628,79.9360363,"Cargills Food City Express, Piliyandala",4.2,213.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJsQ6T9PJZ4joR60kAGoRq02E,Cargills Food City - Rajagiriya 02,6.908323299999999,79.8993481,"395, Sri Jayawardanapura Mw, Welikada Terrace, Rajagiriya",4.3,1726.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ_eFob-Ja4joRjW_em7Rt-a8,Cargills Food City,6.8433537,79.8754931,"Kawdana Gardens, Dehiwala-Mount Lavinia",3.9,569.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJjzzXWEBJ4joRZ83_RjJbxoI,Cargills Food City - Bandaragama 01,6.7133726,79.9880845,"A8, Bandaragama",4.0,521.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJPfPP6XBQ4joRtVpfvVLxHMM,Cargills Food City - Maharagama 1,6.845314699999999,79.9265791,"75 B94, Maharagama",4.1,2781.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJGdjr3bxa4joRgdC-zPd_aag,Cargills Food City,6.8329309,79.9067499,"Horana Rd, Boralesgamuwa",4.1,261.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ07i3omta4joRxXz74N2El1s,Cargills Food City - Mirihana,6.8749141,79.9009095,"VWG2+29F, 108, Jubilie Post, Jubile Post Roundabout, Nugegoda",4.0,704.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ4dgfhw1I4joRaCqqtC7IzFs,Cargills Food City Wadduwa 02,6.6607194,79.9325789,"No.685, A2, Wadduwa",4.3,682.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJaSz1rVhF4joRLwRwe1y8HI0,Cargills Food City - Piliyandala 02,6.799733799999999,79.9187836,"Moratuwa - Piliyandala Rd, Piliyandala",4.2,483.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ_3AjhNZR4joRaJEqrB9NvJM,Cargills Food City Express -Mattegoda,6.819178699999999,79.9701434,"No. 146, 83 Salmal Pedesa",3.9,539.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ46FjJ0FQ4joR782kzkznjLY,Cargills Food City - Arawwala,6.8304258,79.93488529999999,"675/1 Arawwala Rd, Pannipitiya",4.1,745.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJWwtxqIxP4joRVWakjTnCoqI,Cargills Food City - Kolamunna,6.7934283,79.92498189999999,"QWQF+WC7, 20 Madapatha Rd, Piliyandala",4.2,535.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJK8y_dZRQ4joRbxnHrWvV_Po,Cargills Food City - Thalawathugoda,6.8734761,79.9380019,"205/S, Pannipitiya Rd",4.2,750.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ41n2O-Za4joRKho9dtHwb5c,Cargills Food City - Attidiya,6.839159899999999,79.8846341,"208 B389, Dehiwala-Mount Lavinia",4.1,425.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJu-iwMLdZ4joReclU4AXh37k,Cargills Food City - Kolonnawa,6.9325777,79.8919617,"Urban Council Premises, Kolonnawa, Wellampitiya Kolonnawa Road, 17c Keppetipola Mawatha, Sri Jayawardenepura Kotte",4.1,861.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJE9G3IutF4joRmqYsxrE6Gf0,Cargills Food City,6.7087004,79.907889,"No.29 Colombo Main Rd, පානදුර",4.0,119.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJgeqvz5Ba4joRVcilfsWSX7A,Cargills Food City Express - Pirivena Junction,6.841719500000001,79.9065257,"No: 567,Pirivena Junction, Maharagama Rd, Boralesgamuwa",4.2,294.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJkxz_OUVQ4joRQe5nijgkoRc,Cargills Food City Express Pannipitiya,6.8467217,79.95118529999999,"Pannipitiya Old Rd, Pannipitiya",4.0,407.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ-b4edPVQ4joRFJdsZtZ1sUY,Cargills Food City Express - Depanama,6.858817999999999,79.94415219999999,"No 205, Borella Road, Pannipitiya",4.0,379.0,"supermarket,convenience_store,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ3arpTAZF4joRHQR4SyTi4L8,Cargills Food City Express - Moratumulla,6.788089200000001,79.8956669,"No. 151, Main street, Moratuwa, Moratuwa",3.9,272.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJbaOpEtZP4joRAtjaXOZRVyw,Cargills Food City Express - Siddamulla,6.8147515,79.95781579999999,"No: 77, Sangarama Road",4.1,443.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJD3vssfdZ4joRkzyak6O3UHg,Cargills Food City - Ethul Kotte,6.9012664,79.90583029999999,"No.906 Kotte Rd, Sri Jayawardenepura Kotte",4.1,1015.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJEe8qh5JZ4joRtZ7R3oNcKwY,Cargills Food City (Express) - Rajagiriya,6.910106600000001,79.8942646,"349 Cotta Rd, Sri Jayawardenepura Kotte",4.0,972.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJcx49fgBR4joRk-643HrpJwQ,Cargills Food City - Depanama,6.8549374,79.94543519999999,"VW3W+W6Q, 100 Boralla Rd, Pannipitiya",5.0,3.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJT93Fy1FX4joRV6WLQNBKlRA,"Cargills Food City - Koswatta 2, කාර්ගිල්ස් - කොස්වත්ත",6.9070808,79.9300057,Sri Jayawardenepura Kotte,4.2,1335.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJYUC2qNtW4joRBacZ3PfXwiE,Cargills Food City - Welivita,6.914682,79.972061,"No 162/7, Ratna Building, New Kandy Rd, Weliwita Junction, Malabe",3.8,727.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJWw_jSJdb4joRO4joW7A7MLM,Cargills Food City - Ratmalana 02,6.8186735,79.87436389999999,"417 Galle Rd, Colombo",4.0,150.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJTbSRamha4joRYAx0Qqfpbvg,Cargills Food City - Kattiya Junction,6.8688994,79.8984586,"Nugegoda Flyover, Nugegoda",4.2,537.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJVVVVVZGv4zoRuRpiABxnoco,Cargills Food City -Eheliyagoda,6.8550379,80.2602177,"Main Street, Eheliyagoda",4.0,419.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJLXSM_Qy_4zoRGtBqKuTKlFA,Cargills Food City - Rathnapura 1,6.6791445,80.40212029999999,"Municipal Commercial Complex, Colombo - Batticaloa Hwy, Ratnapura",4.1,913.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJhWXm0XKb4zoRPdCr4z5aTXQ,Cargills Food City and pharmacy - Hatton,6.892834499999999,80.5973033,"171 Dimbulla Rd, Hatton",3.9,404.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJX_elTNC_4zoRR-AumrJTE2M,Cargills Food City Rathnapura 3,6.6987769,80.3910526,"M9XR+GC7, Ratnapura",4.1,403.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJQ2Cxfuym4zoRjF-Hz_lUsYw,Cargills Food City Express - Deraniyagala,6.9280621,80.33772479999999,"No. 58, Dehiowita Road, Deraniyagala",4.1,181.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJa8TwYvqz4zoRpEZJhZaRQSM,Cargills Food City - Ingiriya - කාර්ගීල්ස් ඉංගිරිය,6.7436862,80.177191,"Ratnapura Road, Ingiriya",4.0,164.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJY0awo3zr4zoRDFS0JCeai0Y,Cargills Food City - Pelmadulla,6.6255812,80.5387446,115 Pelmadulla,4.1,504.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ7_VNWHi84zoR207Q-3M40Ns,Cargills Food City Express - Kuruwita,6.7740263,80.3676322,"No. 96, Main Road, Kuruwita",4.1,263.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJZ2-pSw6_4zoRcJHWUTcMfxI,Cargills Food City - Rathnapura 02,6.6845374,80.4008102,"MCM2+R87, Ratnapura",4.0,156.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJyzD63_1v5DoR7KDODVLODnA,Cargills Food City - Bandarawela 1,6.8310001,80.9885619,"7 Welimada Rd, Bandarawela",4.2,727.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJuSxmKS1v5DoRZGr5rdv4D-E,Cargills Food City - Bandarawela 2,6.8298077,80.9941178,"393 Bandarawela By Pass Rd, Bandarawela",4.2,869.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ9zRlcUfz4zoRRlb3eUkyvSM,Cargills Food City - Balangoda,6.6477908,80.70027619999999,"157 Old Road, Balangoda",4.2,909.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJlSOhr15l5DoR9_E8-xuny9k,Cargills Food City - Bandarawela 3,6.8414476,81.004211,"R2R3+MQ2, B51, Bandarawela",4.2,408.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJPcP-K-l75DoRdXPaGvaoFuU,Cargills Food City - Welimada,6.903517,80.91281,"11 Peradeniya-Badulla-Chenkaladi Hwy, Welimada",4.1,407.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJHw36iAJ35DoREOzZplZssNI,Cargills Foodcity Express - Haldummulla,6.7628589,80.8880441,Colombo - Ratnapura - Wellawaya - Batticaloa Rd,4.4,130.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJRw5G48Nx5DoR_0HZOgeSnTU,Chandra Food City (With opposite parking),6.768800199999999,80.96018289999999,"QX96+G3G, Haputale - Dambetenne, Haputale",4.1,7.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJzQYXDwBl5DoRyttvabHLvIM,Cargills Food City,6.8751244,81.0481935,"V2GX+27V, Ella",5.0,2.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ-fPoiLxr5DoRBqZiLHg94Dk,Cargills Food City - Wellawaya,6.731288999999999,81.1019688,"No. 32 Hambanthota Road, Wellawaya",4.2,582.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ5ecmATZD5DoR8acsrPQ3w-Q,Cargills Food City (Express) - Buttala,6.7601416,81.2463839,"Q66W+2H4, Buttala",4.2,269.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJxRNyz3FQ5DoRP9P3crqlZp0,Cargills Food City - Monaragala,6.8712998,81.35009079999999,Monaragala,4.2,412.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJnx8C8rZl5DoRDRccOVz4_QY,Ella Super,6.8727864,81.0499986,"39 Passara Rd, Ambagollapathana",4.0,290.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJXULXsMtv5DoRq5jrA40CY88,Cargills Square - Bandarawela,6.8310567,80.9884178,"7 Welimada Rd, Bandarawela",4.5,34.0,"shopping_mall,point_of_interest,establishment"
ChIJ1-oDAgBv5DoRTu4JnqlEKzU,Q-Dine Pizza Hub - Cargills Square,6.8310394,80.9884292,"RXJQ+C96, Welimada Rd, Bandarawela",3.5,2.0,"restaurant,food,point_of_interest,establishment"
ChIJr5iW1wRv5DoRZDHm1-g95dM,KKP Food City,6.8309088,80.9895143,"RXJQ+9R2, main street, Bandarawela",,,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJhRor4-ai5ToRqwybsVJcQS8,Cargills Food City - Pottuvil,6.875396299999999,81.8299428,"Kaleej, Front Building, Main Street, Pottuvil",4.1,440.0,"supermarket,grocery_or_supermarket,store,food,point_of_interest,establishment"
ChIJWWMhR_xY4joRvEV7cXzMdlw,Cargills Food City - Grandpass,6.9443525,79.8670694,"No. 130/C, Layard's Broadway, Granpass, Colombo 14, 130 Layard's Broadway, Colombo",3.8,729.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ7wXXtOVY4joROQZwLR4-HSs,Cargills Food City - Kotahena,6.948634299999999,79.8594693,"108 George R. De Silva Mawatha, Colombo",3.9,901.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ99pdP07p4joRQE9Epom33Rc,Cargills Food City (Express) - Lewis Place,7.244563500000001,79.8422552,"63 Porutota Rd, Negombo",4.1,246.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJy0iXybfu4joR6gGRVrMMpQ8,Cargills Food City Express - Dalupotha,7.229472199999999,79.8508879,"6VH2+Q9J, Negombo",4.0,220.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJWwaQ5Jbu4joRnqS8dY9bZfI,Cargills Food City - Negombo 1,7.2129155,79.8441532,"355 Main St, Negombo",4.0,523.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJQRb8PjZZ4joRlGppYJT5h4o,Cargills Food City - Aluthkade,6.940123499999999,79.86479039999999,"169 Srimath Bandaranayake Mawatha, Colombo",4.0,112.0,"grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJ0cs55j_v4joRxWAMgpePCOU,Cargills Food City - Negombo 4,7.1993923,79.8566697,Negombo,4.3,104.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJvbG-mJLu4joRgibwHu2nsQ4,Cargills Food City - Negombo 2,7.206300799999999,79.8506682,"266 Negombo - Colombo Main Rd, Negombo",4.1,328.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJjYx4ugvv4joRqNzPCMr3oRA,Cargills Food City - Kurana,7.178387599999999,79.8620433,"1, 3701 M 1 L, 677 Negombo Rd, Katunayake",4.3,451.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJT22grpru4joR2CPk70JdEY0,Cargills Food City Express - Greens Road,7.206067799999999,79.84044949999999,"No.138, 140 Greens Rd, Negombo",3.9,166.0,"supermarket,grocery_or_supermarket,store,point_of_interest,food,establishment"
ChIJCzDzr9Lx4joRBdzLtXp3-n4,Cargills Food City - Seeduwa 1,7.1433257,79.8737724,"673 Negombo Rd, Seeduwa",4.0,758.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJo0T6VMPu4joRfDKA-vCiCu4,Cargills Food City Express - Y Junction,7.2220095,79.8631944,"297/1, Meerigama Road Mahahunupitiya",4.1,299.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ3zrAEufv4joRbqhPximRVBw,Cargills Food City - Negombo 3,7.217203500000001,79.84552269999999,"1 Puttalam - Colombo Rd, Negombo",4.4,133.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJA3_DaDrx4joR7H2-_5Lqkgk,Cargills Food City Express - Bopitiya,7.0797886,79.8596587,"No. 1 Pamunugama Rd, Bopitiya",4.0,226.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ71yjmRbp4joR_4tfTk1Pz6Q,Cargills Food City - Kochchikade,7.2626215,79.8573451,"7V75+423, 37 මීගමුව පාර, Negombo",4.1,357.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJX2oxsBFZ4joRpceCU5vZ3tc,Cargills Food City Seeduwa 02,6.9270786,79.861243,"No.245, Colombo Road Seduwa",4.7,3.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJg2oDHwBb4joRNPlGiHpH09o,Cargills Food City Express - Isipathana Mawatha,6.896713399999999,79.8634584,"Henry Play Ground, No. 149 A/1, 5 Colombo 5, Colombo",3.8,4.0,"grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJNU--F7dX4joRpIFXSvj0N70,Cargills Food City - Kothalawala,6.920122,79.97402509999999,"No. No 314/3,316/A, 316 New Kandy Rd, Colombo",4.0,346.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJ3x0K-mb44joRYZkPWCpFu8w,Cargills Food City - Kadawatha,7.003150900000001,79.95604949999999,"453 Kandy Rd, Kadawatha",4.0,534.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJv1l9WGj44joRfbyVtTr1h5s,Cargills Food City - Kadawatha 3,7.0035737,79.95084709999999,"2X32+C8Q, Kadawatha",4.1,542.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
ChIJQXynwvNW4joRgcpVRmPGqS4,Cargills Food City - Kaduwela 1,6.937002199999999,79.979978,"125A, AB10, Kaduwela",4.1,709.0,"supermarket,grocery_or_supermarket,food,store,point_of_interest,establishment"
